symbol,yahoo_symbol,name,series,isin,industry,source,as_of
NDRAUTO,NDRAUTO.NS,Ndr Auto Components Limited,EQ,INE07OG01012,,local_data_nse_equity_list,2026-04-29
NDTV,NDTV.NS,New Delhi Television Limited,EQ,INE155G01029,,local_data_nse_equity_list,2026-04-29
NEAGI,NEAGI.NS,Neelamalai Agro Industries Limited,EQ,INE605D01012,,local_data_nse_equity_list,2026-04-29
NECCLTD,NECCLTD.NS,North Eastern Carrying Corporation Limited,EQ,INE553C01016,,local_data_nse_equity_list,2026-04-29
NECLIFE,NECLIFE.NS,Nectar Lifesciences Limited,EQ,INE023H01027,,local_data_nse_equity_list,2026-04-29
NELCAST,NELCAST.NS,Nelcast Limited,EQ,INE189I01024,,local_data_nse_equity_list,2026-04-29
NELCO,NELCO.NS,NELCO Limited,EQ,INE045B01015,,local_data_nse_equity_list,2026-04-29
NEOGEN,NEOGEN.NS,Neogen Chemicals Limited,EQ,INE136S01016,,local_data_nse_equity_list,2026-04-29
NEPHROPLUS,NEPHROPLUS.NS,Nephrocare Health Services Limited,EQ,INE428V01029,,local_data_nse_equity_list,2026-04-29
NESCO,NESCO.NS,Nesco Limited,EQ,INE317F01035,,local_data_nse_equity_list,2026-04-29
NESTLEIND,NESTLEIND.NS,Nestle India Limited,EQ,INE239A01024,,local_data_nse_equity_list,2026-04-29
NETWEB,NETWEB.NS,Netweb Technologies India Limited,EQ,INE0NT901020,,local_data_nse_equity_list,2026-04-29
NETWORK18,NETWORK18.NS,Network18 Media & Investments Limited,EQ,INE870H01013,,local_data_nse_equity_list,2026-04-29
NEULANDLAB,NEULANDLAB.NS,Neuland Laboratories Limited,EQ,INE794A01010,,local_data_nse_equity_list,2026-04-29
NEWGEN,NEWGEN.NS,Newgen Software Technologies Limited,EQ,INE619B01017,,local_data_nse_equity_list,2026-04-29
NEXTMEDIA,NEXTMEDIA.NS,Next Mediaworks Limited,EQ,INE747B01016,,local_data_nse_equity_list,2026-04-29
NFL,NFL.NS,National Fertilizers Limited,EQ,INE870D01012,,local_data_nse_equity_list,2026-04-29
NGIL,NGIL.NS,Nakoda Group of Industries Limited,EQ,INE236Y01012,,local_data_nse_equity_list,2026-04-29
NGLFINE,NGLFINE.NS,NGL Fine-Chem Limited,EQ,INE887E01022,,local_data_nse_equity_list,2026-04-29
NH,NH.NS,Narayana Hrudayalaya Ltd.,EQ,INE410P01011,,local_data_nse_equity_list,2026-04-29
NHPC,NHPC.NS,NHPC Limited,EQ,INE848E01016,,local_data_nse_equity_list,2026-04-29
NIACL,NIACL.NS,The New India Assurance Company Limited,EQ,INE470Y01017,,local_data_nse_equity_list,2026-04-29
NIBE,NIBE.NS,NIBE Limited,EQ,INE149O01018,,local_data_nse_equity_list,2026-04-29
NIBL,NIBL.NS,NRB Industrial Bearings Limited,EQ,INE047O01014,,local_data_nse_equity_list,2026-04-29
NIITLTD,NIITLTD.NS,NIIT Limited,EQ,INE161A01038,,local_data_nse_equity_list,2026-04-29
NIITMTS,NIITMTS.NS,NIIT Learning Systems Limited,EQ,INE342G01023,,local_data_nse_equity_list,2026-04-29
NILAINFRA,NILAINFRA.NS,Nila Infrastructures Limited,EQ,INE937C01029,,local_data_nse_equity_list,2026-04-29
NILASPACES,NILASPACES.NS,Nila Spaces Limited,EQ,INE00S901012,,local_data_nse_equity_list,2026-04-29
NILE,NILE.NS,Nile Limited,EQ,INE445D01013,,local_data_nse_equity_list,2026-04-29
NILKAMAL,NILKAMAL.NS,Nilkamal Limited,EQ,INE310A01015,,local_data_nse_equity_list,2026-04-29
NIMBSPROJ,NIMBSPROJ.NS,Nimbus Projects Limited,EQ,INE875B01015,,local_data_nse_equity_list,2026-04-29
NINSYS,NINSYS.NS,NINtec Systems Limited,EQ,INE395U01014,,local_data_nse_equity_list,2026-04-29
NIPPOBATRY,NIPPOBATRY.NS,Indo-National Limited,EQ,INE567A01028,,local_data_nse_equity_list,2026-04-29
NIRAJ,NIRAJ.NS,Niraj Cement Structurals Limited,EQ,INE368I01016,,local_data_nse_equity_list,2026-04-29
NIRAJISPAT,NIRAJISPAT.NS,Niraj Ispat Industries Limited,BE,INE326T01011,,local_data_nse_equity_list,2026-04-29
NIRLON,NIRLON.NS,Nirlon Limited,EQ,INE910A01012,,local_data_nse_equity_list,2026-04-29
NITCO,NITCO.NS,Nitco Limited,EQ,INE858F01012,,local_data_nse_equity_list,2026-04-29
NITINSPIN,NITINSPIN.NS,Nitin Spinners Limited,EQ,INE229H01012,,local_data_nse_equity_list,2026-04-29
NITIRAJ,NITIRAJ.NS,Nitiraj Engineers Limited,EQ,INE439T01012,,local_data_nse_equity_list,2026-04-29
NITTAGELA,NITTAGELA.NS,Nitta Gelatin India Limited,EQ,INE265B01019,,local_data_nse_equity_list,2026-04-29
NIVABUPA,NIVABUPA.NS,Niva Bupa Health Insurance Company Limited,EQ,INE995S01015,,local_data_nse_equity_list,2026-04-29
NKIND,NKIND.NS,NK Industries Limited,EQ,INE542C01019,,local_data_nse_equity_list,2026-04-29
NLCINDIA,NLCINDIA.NS,NLC India Limited,EQ,INE589A01014,,local_data_nse_equity_list,2026-04-29
NMDC,NMDC.NS,NMDC Limited,EQ,INE584A01023,,local_data_nse_equity_list,2026-04-29
NOCIL,NOCIL.NS,NOCIL Limited,EQ,INE163A01018,,local_data_nse_equity_list,2026-04-29
NOIDATOLL,NOIDATOLL.NS,Noida Toll Bridge Company Limited,EQ,INE781B01015,,local_data_nse_equity_list,2026-04-29
NORBTEAEXP,NORBTEAEXP.NS,Norben Tea & Exports Limited,EQ,INE369C01017,,local_data_nse_equity_list,2026-04-29
NORTHARC,NORTHARC.NS,Northern Arc Capital Limited,EQ,INE850M01015,,local_data_nse_equity_list,2026-04-29
NOVAAGRI,NOVAAGRI.NS,Nova Agritech Limited,EQ,INE02H701025,,local_data_nse_equity_list,2026-04-29
NOVARTIND,NOVARTIND.NS,Novartis India Limited,EQ,INE234A01025,,local_data_nse_equity_list,2026-04-29
NPST,NPST.NS,Network People Services Technologies Limited,EQ,INE0FFK01017,,local_data_nse_equity_list,2026-04-29
NRAIL,NRAIL.NS,N R Agarwal Industries Limited,EQ,INE740D01017,,local_data_nse_equity_list,2026-04-29
NRBBEARING,NRBBEARING.NS,NRB Bearing Limited,EQ,INE349A01021,,local_data_nse_equity_list,2026-04-29
NRL,NRL.NS,Nupur Recyclers Limited,EQ,INE0JM501013,,local_data_nse_equity_list,2026-04-29
NSIL,NSIL.NS,Nalwa Sons Investments Limited,EQ,INE023A01030,,local_data_nse_equity_list,2026-04-29
NSLNISP,NSLNISP.NS,NMDC Steel Limited,EQ,INE0NNS01018,,local_data_nse_equity_list,2026-04-29
NTPC,NTPC.NS,NTPC Limited,EQ,INE733E01010,,local_data_nse_equity_list,2026-04-29
NTPCGREEN,NTPCGREEN.NS,NTPC Green Energy Limited,EQ,INE0ONG01011,,local_data_nse_equity_list,2026-04-29
NUCLEUS,NUCLEUS.NS,Nucleus Software Exports Limited,EQ,INE096B01018,,local_data_nse_equity_list,2026-04-29
NURECA,NURECA.NS,Nureca Limited,EQ,INE0DSF01015,,local_data_nse_equity_list,2026-04-29
NUVAMA,NUVAMA.NS,Nuvama Wealth Management Limited,EQ,INE531F01023,,local_data_nse_equity_list,2026-04-29
NUVOCO,NUVOCO.NS,Nuvoco Vistas Corporation Limited,EQ,INE118D01016,,local_data_nse_equity_list,2026-04-29
NYKAA,NYKAA.NS,FSN E-Commerce Ventures Limited,EQ,INE388Y01029,,local_data_nse_equity_list,2026-04-29
OAL,OAL.NS,Oriental Aromatics Limited,EQ,INE959C01023,,local_data_nse_equity_list,2026-04-29
OBCL,OBCL.NS,Orissa Bengal Carrier Limited,EQ,INE426Z01016,,local_data_nse_equity_list,2026-04-29
OBEROIRLTY,OBEROIRLTY.NS,Oberoi Realty Limited,EQ,INE093I01010,,local_data_nse_equity_list,2026-04-29
OCCLLTD,OCCLLTD.NS,OCCL Limited,EQ,INE0PK601023,,local_data_nse_equity_list,2026-04-29
ODIGMA,ODIGMA.NS,Odigma Consultancy Solutions Limited,BE,INE054301028,,local_data_nse_equity_list,2026-04-29
OFSS,OFSS.NS,Oracle Financial Services Software Limited,EQ,INE881D01027,,local_data_nse_equity_list,2026-04-29
OIL,OIL.NS,Oil India Limited,EQ,INE274J01014,,local_data_nse_equity_list,2026-04-29
OILCOUNTUB,OILCOUNTUB.NS,Oil Country Tubular Limited,EQ,INE591A01010,,local_data_nse_equity_list,2026-04-29
OLAELEC,OLAELEC.NS,Ola Electric Mobility Limited,EQ,INE0LXG01040,,local_data_nse_equity_list,2026-04-29
OLECTRA,OLECTRA.NS,Olectra Greentech Limited,EQ,INE260D01016,,local_data_nse_equity_list,2026-04-29
OMAXAUTO,OMAXAUTO.NS,Omax Autos Limited,EQ,INE090B01011,,local_data_nse_equity_list,2026-04-29
OMAXE,OMAXE.NS,Omaxe Limited,EQ,INE800H01010,,local_data_nse_equity_list,2026-04-29
OMFREIGHT,OMFREIGHT.NS,Om Freight Forwarders Limited,EQ,INE1BZC01019,,local_data_nse_equity_list,2026-04-29
OMINFRAL,OMINFRAL.NS,OM INFRA LIMITED,EQ,INE239D01028,,local_data_nse_equity_list,2026-04-29
OMKARCHEM,OMKARCHEM.NS,Omkar Speciality Chemicals Limited,BZ,INE474L01016,,local_data_nse_equity_list,2026-04-29
OMNI,OMNI.NS,Omnitech Engineering Limited,EQ,INE0UH301010,,local_data_nse_equity_list,2026-04-29
OMPOWER,OMPOWER.NS,Om Power Transmission Limited,BE,INE25E901019,,local_data_nse_equity_list,2026-04-29
ONELIFECAP,ONELIFECAP.NS,Onelife Capital Advisors Limited,EQ,INE912L01015,,local_data_nse_equity_list,2026-04-29
ONEPOINT,ONEPOINT.NS,One Point One Solutions Limited,EQ,INE840Y01029,,local_data_nse_equity_list,2026-04-29
ONESOURCE,ONESOURCE.NS,Onesource Specialty Pharma Limited,EQ,INE013P01021,,local_data_nse_equity_list,2026-04-29
ONGC,ONGC.NS,Oil & Natural Gas Corporation Limited,EQ,INE213A01029,,local_data_nse_equity_list,2026-04-29
ONMOBILE,ONMOBILE.NS,OnMobile Global Limited,EQ,INE809I01019,,local_data_nse_equity_list,2026-04-29
ONWARDTEC,ONWARDTEC.NS,Onward Technologies Limited,EQ,INE229A01017,,local_data_nse_equity_list,2026-04-29
OPTIEMUS,OPTIEMUS.NS,Optiemus Infracom Limited,EQ,INE350C01017,,local_data_nse_equity_list,2026-04-29
ORBTEXP,ORBTEXP.NS,Orbit Exports Limited,EQ,INE231G01010,,local_data_nse_equity_list,2026-04-29
ORCHASP,ORCHASP.NS,Orchasp Limited,EQ,INE215B01022,,local_data_nse_equity_list,2026-04-29
ORCHPHARMA,ORCHPHARMA.NS,Orchid Pharma Limited,EQ,INE191A01027,,local_data_nse_equity_list,2026-04-29
ORICONENT,ORICONENT.NS,Oricon Enterprises Limited,EQ,INE730A01022,,local_data_nse_equity_list,2026-04-29
ORIENTALTL,ORIENTALTL.NS,Oriental Trimex Limited,EQ,INE998H01012,,local_data_nse_equity_list,2026-04-29
ORIENTBELL,ORIENTBELL.NS,Orient Bell Limited,EQ,INE607D01018,,local_data_nse_equity_list,2026-04-29
ORIENTCEM,ORIENTCEM.NS,Orient Cement Limited,EQ,INE876N01018,,local_data_nse_equity_list,2026-04-29
ORIENTCER,ORIENTCER.NS,ORIENT CERATECH LIMITED,EQ,INE569C01020,,local_data_nse_equity_list,2026-04-29
ORIENTELEC,ORIENTELEC.NS,Orient Electric Limited,EQ,INE142Z01019,,local_data_nse_equity_list,2026-04-29
ORIENTHOT,ORIENTHOT.NS,Oriental Hotels Limited,EQ,INE750A01020,,local_data_nse_equity_list,2026-04-29
ORIENTLTD,ORIENTLTD.NS,Orient Press Limited,EQ,INE609C01024,,local_data_nse_equity_list,2026-04-29
ORIENTPPR,ORIENTPPR.NS,Orient Paper & Industries Limited,EQ,INE592A01026,,local_data_nse_equity_list,2026-04-29
ORIENTTECH,ORIENTTECH.NS,Orient Technologies Limited,EQ,INE0PPK01015,,local_data_nse_equity_list,2026-04-29
ORISSAMINE,ORISSAMINE.NS,The Orissa Minerals Development Company Limited,EQ,INE725E01024,,local_data_nse_equity_list,2026-04-29
ORKLAINDIA,ORKLAINDIA.NS,Orkla India Limited,EQ,INE16NZ01023,,local_data_nse_equity_list,2026-04-29
ORTEL,ORTEL.NS,Ortel Communications Limited,BZ,INE849L01019,,local_data_nse_equity_list,2026-04-29
ORTINGLOBE,ORTINGLOBE.NS,ORTIN GLOBAL LIMITED,BE,INE749B01020,,local_data_nse_equity_list,2026-04-29
OSIAHYPER,OSIAHYPER.NS,Osia Hyper Retail Limited,EQ,INE06IR01021,,local_data_nse_equity_list,2026-04-29
OSWALAGRO,OSWALAGRO.NS,Oswal Agro Mills Limited,BE,INE142A01012,,local_data_nse_equity_list,2026-04-29
OSWALGREEN,OSWALGREEN.NS,Oswal Greentech Limited,EQ,INE143A01010,,local_data_nse_equity_list,2026-04-29
OSWALPUMPS,OSWALPUMPS.NS,Oswal Pumps Limited,EQ,INE0BYP01024,,local_data_nse_equity_list,2026-04-29
OSWALSEEDS,OSWALSEEDS.NS,ShreeOswal Seeds And Chemicals Limited,EQ,INE00IK01029,,local_data_nse_equity_list,2026-04-29
PACEDIGITK,PACEDIGITK.NS,Pace Digitek Limited,EQ,INE0S3G01027,,local_data_nse_equity_list,2026-04-29
PAGEIND,PAGEIND.NS,Page Industries Limited,EQ,INE761H01022,,local_data_nse_equity_list,2026-04-29
PAISALO,PAISALO.NS,Paisalo Digital Limited,EQ,INE420C01059,,local_data_nse_equity_list,2026-04-29
PAKKA,PAKKA.NS,PAKKA LIMITED,EQ,INE551D01018,,local_data_nse_equity_list,2026-04-29
PALASHSECU,PALASHSECU.NS,Palash Securities Limited,EQ,INE471W01019,,local_data_nse_equity_list,2026-04-29
PALREDTEC,PALREDTEC.NS,Palred Technologies Limited,EQ,INE218G01033,,local_data_nse_equity_list,2026-04-29
PANACEABIO,PANACEABIO.NS,Panacea Biotec Limited,EQ,INE922B01023,,local_data_nse_equity_list,2026-04-29
PANACHE,PANACHE.NS,Panache Digilife Limited,BE,INE895W01019,,local_data_nse_equity_list,2026-04-29
PANAMAPET,PANAMAPET.NS,Panama Petrochem Limited,EQ,INE305C01029,,local_data_nse_equity_list,2026-04-29
PANSARI,PANSARI.NS,Pansari Developers Limited,EQ,INE697V01011,,local_data_nse_equity_list,2026-04-29
PAR,PAR.NS,Par Drugs And Chemicals Limited,EQ,INE04LG01015,,local_data_nse_equity_list,2026-04-29
PARACABLES,PARACABLES.NS,Paramount Communications Limited,EQ,INE074B01023,,local_data_nse_equity_list,2026-04-29
PARADEEP,PARADEEP.NS,Paradeep Phosphates Limited,EQ,INE088F01024,,local_data_nse_equity_list,2026-04-29
PARAGMILK,PARAGMILK.NS,Parag Milk Foods Limited,EQ,INE883N01014,,local_data_nse_equity_list,2026-04-29
PARAS,PARAS.NS,Paras Defence and Space Technologies Limited,EQ,INE045601023,,local_data_nse_equity_list,2026-04-29
PARASPETRO,PARASPETRO.NS,Paras Petrofils Limited,BE,INE162C01024,,local_data_nse_equity_list,2026-04-29
PARKHOSPS,PARKHOSPS.NS,Park Medi World Limited,EQ,INE119201023,,local_data_nse_equity_list,2026-04-29
PARKHOTELS,PARKHOTELS.NS,Apeejay Surrendra Park Hotels Limited,EQ,INE988S01028,,local_data_nse_equity_list,2026-04-29
PARSVNATH,PARSVNATH.NS,Parsvnath Developers Limited,BE,INE561H01026,,local_data_nse_equity_list,2026-04-29
PASHUPATI,PASHUPATI.NS,Pashupati Cotspin Limited,EQ,INE124Y01028,,local_data_nse_equity_list,2026-04-29
PASUPTAC,PASUPTAC.NS,Pasupati Acrylon Limited,EQ,INE818B01023,,local_data_nse_equity_list,2026-04-29
PATANJALI,PATANJALI.NS,Patanjali Foods Limited,EQ,INE619A01035,,local_data_nse_equity_list,2026-04-29
PATELENG,PATELENG.NS,Patel Engineering Limited,EQ,INE244B01030,,local_data_nse_equity_list,2026-04-29
PATELRMART,PATELRMART.NS,Patel Retail Limited,EQ,INE0R8B01010,,local_data_nse_equity_list,2026-04-29
PATINTLOG,PATINTLOG.NS,Patel Integrated Logistics Limited,EQ,INE529D01014,,local_data_nse_equity_list,2026-04-29
PAUSHAKLTD,PAUSHAKLTD.NS,Paushak Limited,EQ,INE111F01024,,local_data_nse_equity_list,2026-04-29
PAVNAIND,PAVNAIND.NS,Pavna Industries Limited,BE,INE07S101038,,local_data_nse_equity_list,2026-04-29
PAYTM,PAYTM.NS,One 97 Communications Limited,EQ,INE982J01020,,local_data_nse_equity_list,2026-04-29
PCBL,PCBL.NS,PCBL Chemical Limited,EQ,INE602A01031,,local_data_nse_equity_list,2026-04-29
PCJEWELLER,PCJEWELLER.NS,PC Jeweller Limited,EQ,INE785M01021,,local_data_nse_equity_list,2026-04-29
PDMJEPAPER,PDMJEPAPER.NS,Pudumjee Paper Products Limited,EQ,INE865T01018,,local_data_nse_equity_list,2026-04-29
PDSL,PDSL.NS,PDS Limited,EQ,INE111Q01021,,local_data_nse_equity_list,2026-04-29
PEARLPOLY,PEARLPOLY.NS,Pearl Polymers Limited,BE,INE844A01013,,local_data_nse_equity_list,2026-04-29
PENIND,PENIND.NS,Pennar Industries Limited,EQ,INE932A01024,,local_data_nse_equity_list,2026-04-29
PENINLAND,PENINLAND.NS,Peninsula Land Limited,BE,INE138A01028,,local_data_nse_equity_list,2026-04-29
PERSISTENT,PERSISTENT.NS,Persistent Systems Limited,EQ,INE262H01021,,local_data_nse_equity_list,2026-04-29
PETRONET,PETRONET.NS,Petronet LNG Limited,EQ,INE347G01014,,local_data_nse_equity_list,2026-04-29
PFC,PFC.NS,Power Finance Corporation Limited,EQ,INE134E01011,,local_data_nse_equity_list,2026-04-29
PFIZER,PFIZER.NS,Pfizer Limited,EQ,INE182A01018,,local_data_nse_equity_list,2026-04-29
PFOCUS,PFOCUS.NS,Prime Focus Limited,EQ,INE367G01038,,local_data_nse_equity_list,2026-04-29
PFS,PFS.NS,PTC India Financial Services Limited,EQ,INE560K01014,,local_data_nse_equity_list,2026-04-29
PGEL,PGEL.NS,PG Electroplast Limited,EQ,INE457L01029,,local_data_nse_equity_list,2026-04-29
PGHH,PGHH.NS,Procter & Gamble Hygiene and Health Care Limited,EQ,INE179A01014,,local_data_nse_equity_list,2026-04-29
PGHL,PGHL.NS,Procter & Gamble Health Limited,EQ,INE199A01012,,local_data_nse_equity_list,2026-04-29
PGIL,PGIL.NS,Pearl Global Industries Limited,EQ,INE940H01022,,local_data_nse_equity_list,2026-04-29
PHOENIXLTD,PHOENIXLTD.NS,The Phoenix Mills Limited,EQ,INE211B01039,,local_data_nse_equity_list,2026-04-29
PICCADIL,PICCADIL.NS,Piccadily Agro Industries Limited,EQ,INE546C01010,,local_data_nse_equity_list,2026-04-29
PIDILITIND,PIDILITIND.NS,Pidilite Industries Limited,EQ,INE318A01026,,local_data_nse_equity_list,2026-04-29
PIGL,PIGL.NS,Power & Instrumentation (Gujarat) Limited,EQ,INE557Z01018,,local_data_nse_equity_list,2026-04-29
PIIND,PIIND.NS,PI Industries Limited,EQ,INE603J01030,,local_data_nse_equity_list,2026-04-29
PILANIINVS,PILANIINVS.NS,Pilani Investment and Industries Corporation Limited,EQ,INE417C01014,,local_data_nse_equity_list,2026-04-29
PILITA,PILITA.NS,PIL ITALICA LIFESTYLE LIMITED,EQ,INE600A01035,,local_data_nse_equity_list,2026-04-29
PINELABS,PINELABS.NS,Pine Labs Limited,EQ,INE15B701018,,local_data_nse_equity_list,2026-04-29
PIONEEREMB,PIONEEREMB.NS,Pioneer Embroideries Limited,EQ,INE156C01018,,local_data_nse_equity_list,2026-04-29
PIONRINV,PIONRINV.NS,Pioneer Investcorp Limited,EQ,INE746D01014,,local_data_nse_equity_list,2026-04-29
PIRAMALFIN,PIRAMALFIN.NS,Piramal Finance Limited,EQ,INE202B01038,,local_data_nse_equity_list,2026-04-29
PITTIENG,PITTIENG.NS,Pitti Engineering Limited,EQ,INE450D01021,,local_data_nse_equity_list,2026-04-29
PIXTRANS,PIXTRANS.NS,Pix Transmissions Limited,EQ,INE751B01018,,local_data_nse_equity_list,2026-04-29
PKTEA,PKTEA.NS,The Peria Karamalai Tea & Produce Company Limited,EQ,INE431F01018,,local_data_nse_equity_list,2026-04-29
PLASTIBLEN,PLASTIBLEN.NS,Plastiblends India Limited,EQ,INE083C01022,,local_data_nse_equity_list,2026-04-29
PLATIND,PLATIND.NS,Platinum Industries Limited,EQ,INE0PT501018,,local_data_nse_equity_list,2026-04-29
PLAZACABLE,PLAZACABLE.NS,Plaza Wires Limited,EQ,INE0INJ01017,,local_data_nse_equity_list,2026-04-29
PML,PML.NS,Paul Merchants Limited,EQ,INE291E01019,,local_data_nse_equity_list,2026-04-29
PNB,PNB.NS,Punjab National Bank,EQ,INE160A01022,,local_data_nse_equity_list,2026-04-29
PNBGILTS,PNBGILTS.NS,PNB Gilts Limited,EQ,INE859A01011,,local_data_nse_equity_list,2026-04-29
PNBHOUSING,PNBHOUSING.NS,PNB Housing Finance Limited,EQ,INE572E01012,,local_data_nse_equity_list,2026-04-29
PNC,PNC.NS,Pritish Nandy Communications Limited,BE,INE392B01011,,local_data_nse_equity_list,2026-04-29
PNCINFRA,PNCINFRA.NS,PNC Infratech Limited,EQ,INE195J01029,,local_data_nse_equity_list,2026-04-29
PNGJL,PNGJL.NS,P N Gadgil Jewellers Limited,EQ,INE953R01016,,local_data_nse_equity_list,2026-04-29
PNGSREVA,PNGSREVA.NS,PNGS Reva Diamond Jewellery Limited,EQ,INE1RDG01013,,local_data_nse_equity_list,2026-04-29
POCL,POCL.NS,Pondy Oxides & Chemicals Limited,EQ,INE063E01053,,local_data_nse_equity_list,2026-04-29
PODDARMENT,PODDARMENT.NS,Poddar Pigments Limited,EQ,INE371C01013,,local_data_nse_equity_list,2026-04-29
POKARNA,POKARNA.NS,Pokarna Limited,EQ,INE637C01025,,local_data_nse_equity_list,2026-04-29
POLICYBZR,POLICYBZR.NS,PB Fintech Limited,EQ,INE417T01026,,local_data_nse_equity_list,2026-04-29
POLYCAB,POLYCAB.NS,Polycab India Limited,EQ,INE455K01017,,local_data_nse_equity_list,2026-04-29
POLYMED,POLYMED.NS,Poly Medicure Limited,EQ,INE205C01021,,local_data_nse_equity_list,2026-04-29
POLYPLEX,POLYPLEX.NS,Polyplex Corporation Limited,EQ,INE633B01018,,local_data_nse_equity_list,2026-04-29
PONNIERODE,PONNIERODE.NS,Ponni Sugars (Erode) Limited,EQ,INE838E01017,,local_data_nse_equity_list,2026-04-29
POONAWALLA,POONAWALLA.NS,Poonawalla Fincorp Limited,EQ,INE511C01022,,local_data_nse_equity_list,2026-04-29
POWERGRID,POWERGRID.NS,Power Grid Corporation of India Limited,EQ,INE752E01010,,local_data_nse_equity_list,2026-04-29
POWERICA,POWERICA.NS,Powerica Limited,EQ,INE921L01032,,local_data_nse_equity_list,2026-04-29
POWERINDIA,POWERINDIA.NS,Hitachi Energy India Limited,EQ,INE07Y701011,,local_data_nse_equity_list,2026-04-29
POWERMECH,POWERMECH.NS,Power Mech Projects Limited,EQ,INE211R01019,,local_data_nse_equity_list,2026-04-29
PPAP,PPAP.NS,PPAP Automotive Limited,EQ,INE095I01015,,local_data_nse_equity_list,2026-04-29
PPL,PPL.NS,Prakash Pipes Limited,EQ,INE050001010,,local_data_nse_equity_list,2026-04-29
PPLPHARMA,PPLPHARMA.NS,Piramal Pharma Limited,EQ,INE0DK501011,,local_data_nse_equity_list,2026-04-29
PRABHA,PRABHA.NS,Prabha Energy Limited,EQ,INE0I0M01023,,local_data_nse_equity_list,2026-04-29
PRADPME,PRADPME.NS,Pradeep Metals Limited,EQ,INE770A01010,,local_data_nse_equity_list,2026-04-29
PRAENG,PRAENG.NS,Prajay Engineers Syndicate Limited,EQ,INE505C01016,,local_data_nse_equity_list,2026-04-29
PRAJIND,PRAJIND.NS,Praj Industries Limited,EQ,INE074A01025,,local_data_nse_equity_list,2026-04-29
PRAKASH,PRAKASH.NS,Prakash Industries Limited,EQ,INE603A01013,,local_data_nse_equity_list,2026-04-29
PRAKASHSTL,PRAKASHSTL.NS,Prakash Steelage Limited,EQ,INE696K01024,,local_data_nse_equity_list,2026-04-29
PRAVEG,PRAVEG.NS,Praveg Limited,EQ,INE722B01019,,local_data_nse_equity_list,2026-04-29
PRAXIS,PRAXIS.NS,Praxis Home Retail Limited,EQ,INE546Y01022,,local_data_nse_equity_list,2026-04-29
PRECAM,PRECAM.NS,Precision Camshafts Limited,EQ,INE484I01029,,local_data_nse_equity_list,2026-04-29
PRECOT,PRECOT.NS,Precot Limited,BE,INE283A01014,,local_data_nse_equity_list,2026-04-29
PRECWIRE,PRECWIRE.NS,Precision Wires India Limited,EQ,INE372C01037,,local_data_nse_equity_list,2026-04-29
PREMCO,PREMCO.NS,Premco Global Limited,EQ,INE001E01012,,local_data_nse_equity_list,2026-04-29
PREMEXPLN,PREMEXPLN.NS,Premier Explosives Limited,EQ,INE863B01029,,local_data_nse_equity_list,2026-04-29
PREMIER,PREMIER.NS,Premier Limited,BE,INE342A01018,,local_data_nse_equity_list,2026-04-29
PREMIERENE,PREMIERENE.NS,Premier Energies Limited,EQ,INE0BS701011,,local_data_nse_equity_list,2026-04-29
PREMIERPOL,PREMIERPOL.NS,Premier Polyfilm Limited,BE,INE309M01020,,local_data_nse_equity_list,2026-04-29
PRESTIGE,PRESTIGE.NS,Prestige Estates Projects Limited,EQ,INE811K01011,,local_data_nse_equity_list,2026-04-29
PRICOLLTD,PRICOLLTD.NS,Pricol Limited,EQ,INE726V01018,,local_data_nse_equity_list,2026-04-29
